,candidate,text,sentiment
8285,Donald Trump,@neeratanden @MeetThePress Chuck has a real inability to report honestly on what Donald Trump and Republicans are d… https://t.co/AE5sqXE9nx,positive
8286,Donald Trump,"RT @wildling7: Donald Trump's motorcycle escort.

Well played, London Metro Police! 👏👏 https://t.co/2rmcBI7TBX",neutral
8287,Donald Trump,"@ag_due But everyone heard the ""liberal case for Donald Trump"".",negative
8288,Donald Trump,RT @Dgsma: Fox News Legal Analyst: I 'Certainly Would' Vote To Impeach Donald Trump https://t.co/8BGktxttd5,positive
8289,Donald Trump,Fox News Legal Analyst: I 'Certainly Would' Vote To Impeach Donald Trump https://t.co/8BGktxttd5,positive
8290,Donald Trump,Vice President Mike Pence is among the top officials culpable in President Donald Trump’s efforts to bend U.S. fore… https://t.co/icRqUSRhQ3,positive
8291,Donald Trump,WASHINGTON (AP) — House Speaker Nancy Pelosi announced Thursday that the House is moving forward to draft articles… https://t.co/9sWpMqnVGS,neutral
8292,Donald Trump,WASHINGTON (AP) — House Speaker Nancy Pelosi announced Thursday that the House is moving forward to draft articles… https://t.co/meKwNIDsMn,neutral
8293,Donald Trump,House Speaker Nancy Pelosi announced Thursday that the House is moving forward to draft articles of impeachment aga… https://t.co/DKezELs8D3,neutral
8294,Donald Trump,@Ivana22060733 @BBCBreaking Thank you Nancy for showing the world just what the libtard agenda is news flash the Se… https://t.co/sxaWod2GV1,neutral
8295,Donald Trump,This gal has an overinflated sense of her own “style”. The Anything For Attention approach-even if it’s negative at… https://t.co/mBX52M0yiR,positive
8296,Donald Trump,"@RxDrDolittle @HCullen98 @HatesHorseshoes First one also includes former Time Warner CEO Steve Ross (on left), and… https://t.co/4a3qpYn92z",positive
8297,Donald Trump,"@File411 He better start learning from the master...

'I don't know him': The many times Donald Trump's acquaintanc… https://t.co/Y7s344igoN",positive
8298,Donald Trump,@NBCNews 'I don't know him': The many times Donald Trump's acquaintances suddenly became strangers https://t.co/MsSOBvoqCL,positive
8299,Donald Trump,"@unhealthytruth My pleasure

It’s my duty

It’s my duty to be bold against these liars

The evidence speaks for its… https://t.co/j1sZY3RdR4",positive
8300,Donald Trump,"@mcqamitchell @seattletimes So true

It universally known as one of the most corrupt cities in one of the most corr… https://t.co/5Gjq1ipVNb",positive
8301,Donald Trump,RT @ScottJohnsonMT: When Democrats tried to impeach Ronald Reagan: New documentary https://t.co/VNXu7Ru81A #FoxNews,positive
8302,Donald Trump,"RT @TammyParry: In case I haven’t told you today, I love you Donald J Trump

thank you for listening to Doctors

thank you for asking us to…",positive
8303,Donald Trump,"In case I haven’t told you today, I love you Donald J Trump

thank you for listening to Doctors

thank you for aski… https://t.co/JT3RqALsKf",positive
8304,Donald Trump,"RT @scruffchick: As will I, Scott.  Number one priority in saving and restoring this country:  Reelect Donald Trump. https://t.co/FPZm7EeoEk",neutral
8305,Donald Trump,"As will I, Scott.  Number one priority in saving and restoring this country:  Reelect Donald Trump. https://t.co/FPZm7EeoEk",neutral
8306,Donald Trump,When Democrats tried to impeach Ronald Reagan: New documentary https://t.co/VNXu7Ru81A #FoxNews,positive
8307,Donald Trump,@Marty_Shannon @GOPoversight @realDonaldTrump @RepMattGaetz @RepAdamSchiff Not sure what this is supposed to mean..… https://t.co/HXyXblLJOy,negative
8308,Donald Trump,"@drfixus @Docsocksomaha Really Bad?

What do you think about Donald J Trump‘s law regarding the FLU vaccine?

Wants… https://t.co/MtfpetpHnm",negative
8309,Donald Trump,@TheMarkPantano The republicans did not realize that Donald Trump could help their party. So they were never trumpe… https://t.co/eIyjD7hdVV,neutral
8310,Donald Trump,"Donald Trump Gets A Stark Reminder About How He Knows Prince Andrew

“I don’t know Prince Andrew, but that’s a toug… https://t.co/eGCGpA3TZD",negative
8311,Donald Trump,"🇺🇸 In today's (December 10) Rasmussen Presidential Approval Rating, President Donald Trump leads Barack Obama by 6… https://t.co/3sgnLuBCVl",neutral
8312,Donald Trump,"🇺🇸 In today's (December 10) Rasmussen Presidential Approval Rating, President Donald Trump leads Barack Obama by 6… https://t.co/h0cO1gnFYn",neutral
8313,Donald Trump,"@USATODAY ""Tough Luck to be a Type 1 diabetic! My pharmaceutical stocks are doing amazing!"" Claims Donald Trump! Mo… https://t.co/3DAaCnVT9M",positive
8314,Donald Trump,"🇺🇸 In today's (December 10) Rasmussen Presidential Approval Rating, President Donald Trump leads Barack Obama by 6… https://t.co/m5sc6X1oll",neutral
8315,Donald Trump,"Maybe Adam Schiff is really saying, let's just stop the election, create martial law, lock up Donald Trump and we w… https://t.co/NqaD0KwF3b",positive
8316,Donald Trump,I can’t think of a better group of people to virtually assure the re-election of Donald Trump than Adam Schit and t… https://t.co/NGZHDJwdkS,positive
8317,Donald Trump,@GeorgiaConsrv72 @thehill It's NO coup! Donald Trump abused his powers as President and continues to obstruct justice. #facts #reality #GA,neutral
8318,Donald Trump,EVERY SINGLE ONE of the 17 Flaws and Omissions Listed in IG Report WENT AGAINST DONALD TRUMP -- But IG Said There W… https://t.co/gdrmic4H6z,negative
8319,Donald Trump,@ABC Our other claims were so outrageous even the unwashed sheep in our own party wouldn't but into them. So we've… https://t.co/aI5ePKdL4B,negative
8320,Donald Trump,@realDonaldTrump Trump believes repeating a LIE over and over and over again somehow makes it true. SAD.… https://t.co/OFzG3Nzlk8,negative
8321,Donald Trump,They are angry hateful and hate Donald Trump https://t.co/afdtF1qoQa,negative
8322,Donald Trump,RT @TimSullivan1959: @cnalive “Catholics who say they accept all Church teachings are more likely than other Americans to say they are plan…,positive
8323,Donald Trump,House Democrats have announced two articles of impeachment charging President Donald Trump with abuse of power and… https://t.co/kAOhzTnnkO,neutral
8324,Donald Trump,House Democrats have announced two articles of impeachment charging President Donald Trump with abuse of power and… https://t.co/ZKdxPbRWi2,neutral
8325,Donald Trump,House Democrats have announced two articles of impeachment charging President Donald Trump with abuse of power and… https://t.co/DY1kvuN0xE,neutral
8326,Donald Trump,"@JerryNadler  You have hated and obstructed Donald Trump for over 30 years, and this is just more of the same - and… https://t.co/L7se2CIbki",negative
8327,Donald Trump,Donald Trump's grand Russia conspiracy just fell apart https://t.co/r7RUOuwsHO,positive
8328,Donald Trump,"This was exposed during the campaign, or towards the end, as I remember, and duped certain minded people. https://t.co/fknH3VVnmG",positive
8329,Donald Trump,@cnalive “Catholics who say they accept all Church teachings are more likely than other Americans to say they are p… https://t.co/sl5O2LPlG1,positive
8330,Donald Trump,"RT @stephbodie27: @FrankFigliuzzi1 @MSNBC @allinwithchris Gross. Donald Trump is not worth defending anymore, my friends. He's a conman. Al…",negative
8331,Donald Trump,"@FrankFigliuzzi1 @MSNBC @allinwithchris Gross. Donald Trump is not worth defending anymore, my friends. He's a conm… https://t.co/mfZCTUEvLX",negative
8332,Donald Trump,"RT @DennisG60867771: 🇺🇸President Donald J Trump🇺🇸
🇺🇸Promises Made Promises Kept🇺🇸
🇺🇸Great Military Rebuild🇺🇸
🇺🇸Tax Reform for All🇺🇸
🇺🇸Secur…",positive
8333,Donald Trump,"@RepDougCollins ""Dear #MAGA,

President Trump is lying to YOU.👇

Truth: Chris Wallace: ""The headline is that they d… https://t.co/N1ztt92I0d",neutral
8334,Donald Trump,"@_B_Max_ @ashestodust80 @peterdaou We can both change the Democratic party and beat Donald Trump/GOP.

But first, w… https://t.co/Viwu2O3BrC",positive
8335,Donald Trump,"@SavannahBayBVI Or, put another way; Donald Trump lies again and his conspiracy theories are debunked again. And, a… https://t.co/6NRxW20fKU",neutral
8336,Donald Trump,"Donald Trump's grand Russia conspiracy just fell apart
https://t.co/etu7010WaG ⁦@realDonaldTrump⁩ #dems #gop #tcot… https://t.co/Bo02LsTxPg",positive
8337,Donald Trump,@TheViewFromLL2 Donald Trump can't help himself. He is a lifelong serial conman and his greatest con was cheating w… https://t.co/gmMX4qdwj3,positive
8338,Donald Trump,"Nadler, Schiff and the rest of the Carni's are fighting for their lives, for they are hiding many many secrets, the… https://t.co/LWmNtt4OPR",positive
8339,Donald Trump,I did say that a nothing Burger will come out of this Donald Trump has a lot of garbage in his administration it's… https://t.co/o2mcBDDdDR,neutral
8340,Donald Trump,Nato members increase defence spending by $100 billion after Donald Trump called them 'delinquents' https://t.co/FchZku9rlc,neutral
8341,Donald Trump,"The Russians killed Jeffrey Epstein with collusion from Donald Trump.
According to the Democrats, anyway; the Russi… https://t.co/Iq58cwcnyL",negative
8342,Donald Trump,"Liars.
 What's causing anti-semitism is all the supposed Jewish politicians lying about Donald Trump, being a racis… https://t.co/MvADx8AuC4",neutral
8343,Donald Trump,"RT @Leopard8: “Linda Ronstadt got up to get laurels,” he wrote, “looked the fucker right in the eye and said ‘maybe when you stop enabling…",positive
8344,Donald Trump,AG Barr says to the public no need to read the report or read about it except my statwment which states the IG repo… https://t.co/VmKCBcZy9m,neutral
8345,Donald Trump,"RT @eztempo: The Dept of Justice inspector general has concluded there was no ""deep state"" manipulation of investigations of people in Dona…",positive
8346,Donald Trump,"The Dept of Justice inspector general has concluded there was no ""deep state"" manipulation of investigations of peo… https://t.co/iZLMy3jskb",positive
8347,Donald Trump,"For those who might have missed the point of the last three years, Donald J Trump is a vile traitor to the United S… https://t.co/xx3ZRvAkwy",neutral
8348,Donald Trump,@PressSec @POTUS @realDonaldTrump You forgot the 6th fact - Donald J Trump lies about everything.,neutral
8349,Donald Trump,"The people arguing that ""The People Voted for Donald Trump"" as the reason he shouldn't be impeached, that's not eve… https://t.co/DM41sdL3x8",neutral
8350,Donald Trump,"RT @DennisG60867771: @RipTorn18 Grab em, their all nuts!
#DemocratsTheEnemyWithin our US Congress especially House of Representatives Abusi…",neutral
8351,Donald Trump,"@RipTorn18 Grab em, their all nuts!
#DemocratsTheEnemyWithin our US Congress especially House of Representatives Ab… https://t.co/axnvi0FUhS",neutral
8352,Donald Trump,"“Linda Ronstadt got up to get laurels,” he wrote, “looked the fucker right in the eye and said ‘maybe when you stop… https://t.co/9gJliHcpZg",positive
8353,Donald Trump,@ItsJeffHudson Nothing about the quote tweet was demonization. Not being Donald Trump is not going to be enough to win in 2020.,positive
8354,Donald Trump,"In New Ad, Joe Biden Says The World Is Laughing At Donald Trump https://t.co/UD6WE5nsZ1",positive
8355,Donald Trump,Melania Trump would have been priority to be deported under new immigration rules https://t.co/HVKvsRSjVF,positive
8356,Donald Trump,He didn't even look at the climate report!!! Get him out now!!! https://t.co/feTctOikcX,neutral
8357,Donald Trump,@Advoking @GOP @DevinNunes @RepCummings Those suits will go as far as the ones that Trump claimed he was filing aga… https://t.co/CYKjh45sDO,positive
8358,Donald Trump,Now they want to indict  Donald Trump for treason. https://t.co/kA2pcGoFh2,neutral
8359,Donald Trump,"Now they wanna accuse Donald Trump of treason, why do they always point their finger at somebody else when they are… https://t.co/H5Ply6w159",neutral
8360,Donald Trump,Wow they are so afraid of getting caught in a pedophile sex trafficking ring that they will do anything to stop Don… https://t.co/RKBOxEqnXa,negative
8361,Donald Trump,"Linda Ronstadt Tells Mike Pompeo to His Face: 'He'll Be Loved, When He Stops Enabling Donald Trump' https://t.co/j5cQ5v300w",positive
8362,Donald Trump,"RT @TruthSerumUSA: @Foxtrottergirl Is this one of the eight??

""A lobbyist known for his ties to the inner circle of President Donald Trump…",neutral
8363,Donald Trump,"@Foxtrottergirl Is this one of the eight??

""A lobbyist known for his ties to the inner circle of President Donald… https://t.co/YtUQ0K7WgA",neutral
8364,Donald Trump,"@Earl55847987 @realDonaldTrump @marklevinshow ""A lobbyist known for his ties to the inner circle of President Donal… https://t.co/0SGARvXUqF",neutral
8365,Donald Trump,Joshua’s family says their son and brother saved lives. https://t.co/cCjrauGjFa via @Change,neutral
8366,Donald Trump,"@wht353 Since when do Trump apologists subscribe to facts and evidence?!?

Over 500 ‘Pants on Fire’, ‘False’, or ‘M… https://t.co/3jA835oLm9",negative
8367,Donald Trump,"@wht353 If Donald Trump is innocent, why is he blocking the release of so many documents and officials from testifying?!?",positive
8368,Donald Trump,@iheartmindy @SAMGREIS No thinking American still supports Donald Trump with his unprecedented dishonesty and corru… https://t.co/svgR1S4STV,positive
8369,Donald Trump,Nadler: Impeachment would be a guilty verdict in 'three minutes flat' https://t.co/T4QdUnTYmK,negative
8370,Donald Trump,"RUN DERANGED DONALD RUN, THE IMPEACHMENT IS COMING !!
“IMPEACH TRUMP”.",neutral
8371,Donald Trump,Donald Trump gets Ukraine phone memo timeline backwards #independents #college #women #dems #gop #tcot #hannity… https://t.co/05F50HBAmf,neutral
8372,Donald Trump,@r_labarge @paulamjohns The most gullible Americans are those who still support a dishonest and corrupt clown. 🤡🙈🙉🙊… https://t.co/0iIyhAUJhT,negative
8373,Donald Trump,"@donf2528 Anyone who still subscribes to facts and reality can see the unprecedented dishonesty and corruption.

Ov… https://t.co/0bsTeckPjv",positive
8374,Donald Trump,"RT @JosephKFryman: Pelosi (D) attempted to discourage her gathering from seeking President Donald Trump’s impeachment.

Rep. Mike Rogers Ex…",neutral
8375,Donald Trump,@realDonaldTrump It seems impossible for Dishonest Donald to stop LYING. https://t.co/J8kJ5Ad4lp #facts,negative
